"country_region","semana","casos_semana","crescimento_pct_wow"
"Tajikistan","2020-07-20","314","-3.68"
"Tajikistan","2020-07-27","43","-86.31"
"Tanzania","2020-01-20","0",NULL
"Tanzania","2020-01-27","0",NULL
"Tanzania","2020-02-03","0",NULL
"Tanzania","2020-02-10","0",NULL
"Tanzania","2020-02-17","0",NULL
"Tanzania","2020-02-24","0",NULL
"Tanzania","2020-03-02","0",NULL
"Tanzania","2020-03-09","0",NULL
"Tanzania","2020-03-16","12",NULL
"Tanzania","2020-03-23","2","-83.33"
"Tanzania","2020-03-30","8","300.00"
"Tanzania","2020-04-06","10","25.00"
"Tanzania","2020-04-13","138","1280.00"
"Tanzania","2020-04-20","129","-6.52"
"Tanzania","2020-04-27","181","40.31"
"Tanzania","2020-05-04","29","-83.98"
"Tanzania","2020-05-11","0","-100.00"
"Tanzania","2020-05-18","0",NULL
"Tanzania","2020-05-25","0",NULL
"Tanzania","2020-06-01","0",NULL
"Tanzania","2020-06-08","0",NULL
"Tanzania","2020-06-15","0",NULL
"Tanzania","2020-06-22","0",NULL
"Tanzania","2020-06-29","0",NULL
"Tanzania","2020-07-06","0",NULL
"Tanzania","2020-07-13","0",NULL
"Tanzania","2020-07-20","0",NULL
"Tanzania","2020-07-27","0",NULL
"Thailand","2020-01-20","6",NULL
"Thailand","2020-01-27","11","83.33"
"Thailand","2020-02-03","13","18.18"
"Thailand","2020-02-10","2","-84.62"
"Thailand","2020-02-17","1","-50.00"
"Thailand","2020-02-24","7","600.00"
"Thailand","2020-03-02","8","14.29"
"Thailand","2020-03-09","64","700.00"
"Thailand","2020-03-16","485","657.81"
"Thailand","2020-03-23","789","62.68"
"Thailand","2020-03-30","781","-1.01"
"Thailand","2020-04-06","382","-51.09"
"Thailand","2020-04-13","214","-43.98"
"Thailand","2020-04-20","157","-26.64"
"Thailand","2020-04-27","47","-70.06"
"Thailand","2020-05-04","40","-14.89"
"Thailand","2020-05-11","19","-52.50"
"Thailand","2020-05-18","12","-36.84"
"Thailand","2020-05-25","41","241.67"
"Thailand","2020-06-01","31","-24.39"
"Thailand","2020-06-08","23","-25.81"
"Thailand","2020-06-15","13","-43.48"
"Thailand","2020-06-22","14","7.69"
"Thailand","2020-06-29","28","100.00"
"Thailand","2020-07-06","27","-3.57"
"Thailand","2020-07-13","33","22.22"
"Thailand","2020-07-20","41","24.24"
"Thailand","2020-07-27","6","-85.37"
"Timor-Leste","2020-01-20","0",NULL
"Timor-Leste","2020-01-27","0",NULL
"Timor-Leste","2020-02-03","0",NULL
"Timor-Leste","2020-02-10","0",NULL
"Timor-Leste","2020-02-17","0",NULL
"Timor-Leste","2020-02-24","0",NULL
"Timor-Leste","2020-03-02","0",NULL
"Timor-Leste","2020-03-09","0",NULL
"Timor-Leste","2020-03-16","1",NULL
"Timor-Leste","2020-03-23","0","-100.00"
"Timor-Leste","2020-03-30","0",NULL
"Timor-Leste","2020-04-06","1",NULL
"Timor-Leste","2020-04-13","17","1600.00"
"Timor-Leste","2020-04-20","5","-70.59"
"Timor-Leste","2020-04-27","0","-100.00"
"Timor-Leste","2020-05-04","0",NULL
"Timor-Leste","2020-05-11","0",NULL
"Timor-Leste","2020-05-18","0",NULL
"Timor-Leste","2020-05-25","0",NULL
"Timor-Leste","2020-06-01","0",NULL
"Timor-Leste","2020-06-08","0",NULL
"Timor-Leste","2020-06-15","0",NULL
"Timor-Leste","2020-06-22","0",NULL
"Timor-Leste","2020-06-29","0",NULL
"Timor-Leste","2020-07-06","0",NULL
"Timor-Leste","2020-07-13","0",NULL
"Timor-Leste","2020-07-20","0",NULL
"Timor-Leste","2020-07-27","0",NULL
"Togo","2020-01-20","0",NULL
"Togo","2020-01-27","0",NULL
"Togo","2020-02-03","0",NULL
"Togo","2020-02-10","0",NULL
"Togo","2020-02-17","0",NULL
"Togo","2020-02-24","0",NULL
"Togo","2020-03-02","1",NULL
"Togo","2020-03-09","0","-100.00"
"Togo","2020-03-16","15",NULL
"Togo","2020-03-23","9","-40.00"
"Togo","2020-03-30","19","111.11"
"Togo","2020-04-06","32","68.42"
"Togo","2020-04-13","8","-75.00"
"Togo","2020-04-20","14","75.00"
"Togo","2020-04-27","26","85.71"
"Togo","2020-05-04","50","92.31"
"Togo","2020-05-11","127","154.00"
"Togo","2020-05-18","80","-37.01"
"Togo","2020-05-25","61","-23.75"
"Togo","2020-06-01","53","-13.11"
"Togo","2020-06-08","35","-33.96"
"Togo","2020-06-15","39","11.43"
"Togo","2020-06-22","73","87.18"
"Togo","2020-06-29","38","-47.95"
"Togo","2020-07-06","40","5.26"
"Togo","2020-07-13","58","45.00"
"Togo","2020-07-20","90","55.17"
"Togo","2020-07-27","6","-93.33"
"Trinidad and Tobago","2020-01-20","0",NULL
"Trinidad and Tobago","2020-01-27","0",NULL
"Trinidad and Tobago","2020-02-03","0",NULL
"Trinidad and Tobago","2020-02-10","0",NULL
"Trinidad and Tobago","2020-02-17","0",NULL
"Trinidad and Tobago","2020-02-24","0",NULL
"Trinidad and Tobago","2020-03-02","0",NULL
"Trinidad and Tobago","2020-03-09","2",NULL
"Trinidad and Tobago","2020-03-16","48","2300.00"
"Trinidad and Tobago","2020-03-23","28","-41.67"
"Trinidad and Tobago","2020-03-30","26","-7.14"
"Trinidad and Tobago","2020-04-06","9","-65.38"
"Trinidad and Tobago","2020-04-13","1","-88.89"
"Trinidad and Tobago","2020-04-20","1","0.00"
"Trinidad and Tobago","2020-04-27","1","0.00"
"Trinidad and Tobago","2020-05-04","0","-100.00"
"Trinidad and Tobago","2020-05-11","0",NULL
"Trinidad and Tobago","2020-05-18","0",NULL
"Trinidad and Tobago","2020-05-25","1",NULL
"Trinidad and Tobago","2020-06-01","0","-100.00"
"Trinidad and Tobago","2020-06-08","6",NULL
"Trinidad and Tobago","2020-06-15","0","-100.00"
"Trinidad and Tobago","2020-06-22","3",NULL
"Trinidad and Tobago","2020-06-29","7","133.33"
"Trinidad and Tobago","2020-07-06","0","-100.00"
"Trinidad and Tobago","2020-07-13","4",NULL
"Trinidad and Tobago","2020-07-20","10","150.00"
"Trinidad and Tobago","2020-07-27","1","-90.00"
"Tunisia","2020-01-20","0",NULL
"Tunisia","2020-01-27","0",NULL
"Tunisia","2020-02-03","0",NULL
"Tunisia","2020-02-10","0",NULL
"Tunisia","2020-02-17","0",NULL
"Tunisia","2020-02-24","0",NULL
"Tunisia","2020-03-02","2",NULL
"Tunisia","2020-03-09","16","700.00"
"Tunisia","2020-03-16","57","256.25"
"Tunisia","2020-03-23","237","315.79"
"Tunisia","2020-03-30","262","10.55"
"Tunisia","2020-04-06","133","-49.24"
"Tunisia","2020-04-13","172","29.32"
"Tunisia","2020-04-20","70","-59.30"
"Tunisia","2020-04-27","64","-8.57"
"Tunisia","2020-05-04","19","-70.31"
"Tunisia","2020-05-11","5","-73.68"
"Tunisia","2020-05-18","14","180.00"
"Tunisia","2020-05-25","26","85.71"
"Tunisia","2020-06-01","10","-61.54"
"Tunisia","2020-06-08","9","-10.00"
"Tunisia","2020-06-15","61","577.78"
"Tunisia","2020-06-22","12","-80.33"
"Tunisia","2020-06-29","19","58.33"
"Tunisia","2020-07-06","75","294.74"
"Tunisia","2020-07-13","111","48.00"
"Tunisia","2020-07-20","78","-29.73"
"Tunisia","2020-07-27","3","-96.15"
"Turkey","2020-01-20","0",NULL
"Turkey","2020-01-27","0",NULL
"Turkey","2020-02-03","0",NULL
"Turkey","2020-02-10","0",NULL
"Turkey","2020-02-17","0",NULL
"Turkey","2020-02-24","0",NULL
"Turkey","2020-03-02","0",NULL
"Turkey","2020-03-09","6",NULL
"Turkey","2020-03-16","1230","20400.00"
"Turkey","2020-03-23","7981","548.86"
"Turkey","2020-03-30","17852","123.68"
"Turkey","2020-04-06","29887","67.42"
"Turkey","2020-04-13","29350","-1.80"
"Turkey","2020-04-20","23824","-18.83"
"Turkey","2020-04-27","15915","-33.20"
"Turkey","2020-05-04","12612","-20.75"
"Turkey","2020-05-11","10778","-14.54"
"Turkey","2020-05-18","7392","-31.42"
"Turkey","2020-05-25","7115","-3.75"
"Turkey","2020-06-01","6190","-13.00"
"Turkey","2020-06-08","8107","30.97"
"Turkey","2020-06-15","9446","16.52"
"Turkey","2020-06-22","9554","1.14"
"Turkey","2020-06-29","8519","-10.83"
"Turkey","2020-07-06","7235","-15.07"
"Turkey","2020-07-13","6648","-8.11"
"Turkey","2020-07-20","6459","-2.84"
"Turkey","2020-07-27","919","-85.77"
"Uganda","2020-01-20","0",NULL
"Uganda","2020-01-27","0",NULL
"Uganda","2020-02-03","0",NULL
"Uganda","2020-02-10","0",NULL
"Uganda","2020-02-17","0",NULL
"Uganda","2020-02-24","0",NULL
"Uganda","2020-03-02","0",NULL
"Uganda","2020-03-09","0",NULL
"Uganda","2020-03-16","1",NULL
"Uganda","2020-03-23","32","3100.00"
"Uganda","2020-03-30","19","-40.63"
"Uganda","2020-04-06","2","-89.47"
"Uganda","2020-04-13","2","0.00"
"Uganda","2020-04-20","24","1100.00"
"Uganda","2020-04-27","10","-58.33"
"Uganda","2020-05-04","32","220.00"
"Uganda","2020-05-11","106","231.25"
"Uganda","2020-05-18","75","-29.25"
"Uganda","2020-05-25","219","192.00"
"Uganda","2020-06-01","199","-9.13"
"Uganda","2020-06-08","80","-59.80"
"Uganda","2020-06-15","74","-7.50"
"Uganda","2020-06-22","89","20.27"
"Uganda","2020-06-29","80","-10.11"
"Uganda","2020-07-06","86","7.50"
"Uganda","2020-07-13","40","-53.49"
"Uganda","2020-07-20","50","25.00"
"Uganda","2020-07-27","13","-74.00"
"Ukraine","2020-01-20","0",NULL
"Ukraine","2020-01-27","0",NULL
"Ukraine","2020-02-03","0",NULL
"Ukraine","2020-02-10","0",NULL
"Ukraine","2020-02-17","0",NULL
"Ukraine","2020-02-24","0",NULL
"Ukraine","2020-03-02","1",NULL
"Ukraine","2020-03-09","2","100.00"
"Ukraine","2020-03-16","70","3400.00"
"Ukraine","2020-03-23","402","474.29"
"Ukraine","2020-03-30","833","107.21"
"Ukraine","2020-04-06","1469","76.35"
"Ukraine","2020-04-13","2672","81.89"
"Ukraine","2020-04-20","3168","18.56"
"Ukraine","2020-04-27","3296","4.04"
"Ukraine","2020-05-04","3319","0.70"
"Ukraine","2020-05-11","3059","-7.83"
"Ukraine","2020-05-18","2695","-11.90"
"Ukraine","2020-05-25","2686","-0.33"
"Ukraine","2020-06-01","3927","46.20"
"Ukraine","2020-06-08","4252","8.28"
"Ukraine","2020-06-15","5510","29.59"
"Ukraine","2020-06-22","6495","17.88"
"Ukraine","2020-06-29","5612","-13.60"
"Ukraine","2020-07-06","5179","-7.72"
"Ukraine","2020-07-13","5430","4.85"
"Ukraine","2020-07-20","6184","13.89"
"Ukraine","2020-07-27","835","-86.50"
"United Arab Emirates","2020-01-20","0",NULL
"United Arab Emirates","2020-01-27","5",NULL
"United Arab Emirates","2020-02-03","2","-60.00"
"United Arab Emirates","2020-02-10","2","0.00"
"United Arab Emirates","2020-02-17","4","100.00"
"United Arab Emirates","2020-02-24","8","100.00"
"United Arab Emirates","2020-03-02","24","200.00"
"United Arab Emirates","2020-03-09","53","120.83"
"United Arab Emirates","2020-03-16","55","3.77"
"United Arab Emirates","2020-03-23","417","658.18"
"United Arab Emirates","2020-03-30","1229","194.72"
"United Arab Emirates","2020-04-06","2324","89.10"
"United Arab Emirates","2020-04-13","2658","14.37"
"United Arab Emirates","2020-04-20","3568","34.24"
"United Arab Emirates","2020-04-27","3814","6.89"
"United Arab Emirates","2020-05-04","4035","5.79"
"United Arab Emirates","2020-05-11","5160","27.88"
"United Arab Emirates","2020-05-18","6127","18.74"
"United Arab Emirates","2020-05-25","5072","-17.22"
"United Arab Emirates","2020-06-01","4251","-16.19"
"United Arab Emirates","2020-06-08","3486","-18.00"
"United Arab Emirates","2020-06-15","2631","-24.53"
"United Arab Emirates","2020-06-22","2872","9.16"
"United Arab Emirates","2020-06-29","3743","30.33"
"United Arab Emirates","2020-07-06","3314","-11.46"
"United Arab Emirates","2020-07-13","2068","-37.60"
"United Arab Emirates","2020-07-20","1991","-3.72"
"United Arab Emirates","2020-07-27","264","-86.74"
"United Kingdom","2020-01-20","0",NULL
"United Kingdom","2020-01-27","2",NULL
"United Kingdom","2020-02-03","12","500.00"
"United Kingdom","2020-02-10","4","-66.67"
"United Kingdom","2020-02-17","10","150.00"
"United Kingdom","2020-02-24","66","560.00"
"United Kingdom","2020-03-02","389","489.39"
"United Kingdom","2020-03-09","2594","566.84"
"United Kingdom","2020-03-16","7318","182.11"
"United Kingdom","2020-03-23","19559","167.27"
"United Kingdom","2020-03-30","31468","60.89"
"United Kingdom","2020-04-06","32390","2.93"
"United Kingdom","2020-04-13","32582","0.59"
"United Kingdom","2020-04-20","32532","-0.15"
"United Kingdom","2020-04-27","30782","-5.38"
"United Kingdom","2020-05-04","22203","-27.87"
"United Kingdom","2020-05-11","19321","-12.98"
"United Kingdom","2020-05-18","15805","-18.20"
"United Kingdom","2020-05-25","10502","-33.55"
"United Kingdom","2020-06-01","8123","-22.65"
"United Kingdom","2020-06-08","7195","-11.42"
"United Kingdom","2020-06-15","6407","-10.95"
"United Kingdom","2020-06-22","4928","-23.08"
"United Kingdom","2020-06-29","2739","-44.42"
"United Kingdom","2020-07-06","4223","54.18"
"United Kingdom","2020-07-13","5204","23.23"
"United Kingdom","2020-07-20","4662","-10.42"
"United Kingdom","2020-07-27","688","-85.24"
"Uruguay","2020-01-20","0",NULL
"Uruguay","2020-01-27","0",NULL
"Uruguay","2020-02-03","0",NULL
"Uruguay","2020-02-10","0",NULL
"Uruguay","2020-02-17","0",NULL
"Uruguay","2020-02-24","0",NULL
"Uruguay","2020-03-02","0",NULL
"Uruguay","2020-03-09","8",NULL
"Uruguay","2020-03-16","150","1775.00"
"Uruguay","2020-03-23","151","0.67"
"Uruguay","2020-03-30","97","-35.76"
"Uruguay","2020-04-06","95","-2.06"
"Uruguay","2020-04-13","48","-49.47"
"Uruguay","2020-04-20","78","62.50"
"Uruguay","2020-04-27","49","-37.18"
"Uruguay","2020-05-04","52","6.12"
"Uruguay","2020-05-11","27","-48.08"
"Uruguay","2020-05-18","35","29.63"
"Uruguay","2020-05-25","54","54.29"
"Uruguay","2020-06-01","22","-59.26"
"Uruguay","2020-06-08","3","-86.36"
"Uruguay","2020-06-15","28","833.33"
"Uruguay","2020-06-22","53","89.29"
"Uruguay","2020-06-29","27","-49.06"
"Uruguay","2020-07-06","31","14.81"
"Uruguay","2020-07-13","67","116.13"
"Uruguay","2020-07-20","138","105.97"
"Uruguay","2020-07-27","10","-92.75"
"US","2020-01-20","4",NULL
"US","2020-01-27","3","-25.00"
"US","2020-02-03","3","0.00"
"US","2020-02-10","2","-33.33"
"US","2020-02-17","2","0.00"
"US","2020-02-24","15","650.00"
"US","2020-03-02","421","2706.67"
"US","2020-03-09","2517","497.86"
"US","2020-03-16","30793","1123.40"
"US","2020-03-23","107444","248.92"
"US","2020-03-30","196368","82.76"
"US","2020-04-06","218949","11.50"
"US","2020-04-13","199853","-8.72"
"US","2020-04-20","212143","6.15"
"US","2020-04-27","193093","-8.98"
"US","2020-05-04","172473","-10.68"
"US","2020-05-11","159048","-7.78"
"US","2020-05-18","158157","-0.56"
"US","2020-05-25","147835","-6.53"
"US","2020-06-01","145246","-1.75"
"US","2020-06-08","149996","3.27"
"US","2020-06-15","187401","24.94"
"US","2020-06-22","268097","43.06"
"US","2020-06-29","341260","27.29"
"US","2020-07-06","413818","21.26"
"US","2020-07-13","468318","13.17"
"US","2020-07-20","460663","-1.63"
"US","2020-07-27","56336","-87.77"
"Uzbekistan","2020-01-20","0",NULL
"Uzbekistan","2020-01-27","0",NULL
"Uzbekistan","2020-02-03","0",NULL
"Uzbekistan","2020-02-10","0",NULL
"Uzbekistan","2020-02-17","0",NULL
"Uzbekistan","2020-02-24","0",NULL
"Uzbekistan","2020-03-02","0",NULL
"Uzbekistan","2020-03-09","1",NULL
"Uzbekistan","2020-03-16","42","4100.00"
"Uzbekistan","2020-03-23","101","140.48"
"Uzbekistan","2020-03-30","198","96.04"
"Uzbekistan","2020-04-06","523","164.14"
"Uzbekistan","2020-04-13","700","33.84"
"Uzbekistan","2020-04-20","304","-56.57"
"Uzbekistan","2020-04-27","280","-7.89"
"Uzbekistan","2020-05-04","269","-3.93"
"Uzbekistan","2020-05-11","335","24.54"
"Uzbekistan","2020-05-18","411","22.69"
"Uzbekistan","2020-05-25","459","11.68"
"Uzbekistan","2020-06-01","708","54.25"
"Uzbekistan","2020-06-08","749","5.79"
"Uzbekistan","2020-06-15","1235","64.89"
"Uzbekistan","2020-06-22","1633","32.23"
"Uzbekistan","2020-06-29","2072","26.88"
"Uzbekistan","2020-07-06","2977","43.68"
"Uzbekistan","2020-07-13","3755","26.13"
"Uzbekistan","2020-07-20","3779","0.64"
"Uzbekistan","2020-07-27","678","-82.06"
"Venezuela","2020-01-20","0",NULL
"Venezuela","2020-01-27","0",NULL
"Venezuela","2020-02-03","0",NULL
"Venezuela","2020-02-10","0",NULL
"Venezuela","2020-02-17","0",NULL
"Venezuela","2020-02-24","0",NULL
"Venezuela","2020-03-02","0",NULL
"Venezuela","2020-03-09","10",NULL
"Venezuela","2020-03-16","60","500.00"
"Venezuela","2020-03-23","49","-18.33"
"Venezuela","2020-03-30","40","-18.37"
"Venezuela","2020-04-06","22","-45.00"
"Venezuela","2020-04-13","75","240.91"
"Venezuela","2020-04-20","69","-8.00"
"Venezuela","2020-04-27","32","-53.62"
"Venezuela","2020-05-04","57","78.13"
"Venezuela","2020-05-11","127","122.81"
"Venezuela","2020-05-18","580","356.69"
"Venezuela","2020-05-25","389","-32.93"
"Venezuela","2020-06-01","867","122.88"
"Venezuela","2020-06-08","601","-30.68"
"Venezuela","2020-06-15","939","56.24"
"Venezuela","2020-06-22","1380","46.96"
"Venezuela","2020-06-29","1872","35.65"
"Venezuela","2020-07-06","2296","22.65"
"Venezuela","2020-07-13","2426","5.66"
"Venezuela","2020-07-20","3572","47.24"
"Venezuela","2020-07-27","525","-85.30"
"Vietnam","2020-01-20","2",NULL
"Vietnam","2020-01-27","4","100.00"
"Vietnam","2020-02-03","7","75.00"
"Vietnam","2020-02-10","3","-57.14"
"Vietnam","2020-02-17","0","-100.00"
"Vietnam","2020-02-24","0",NULL
"Vietnam","2020-03-02","14",NULL
"Vietnam","2020-03-09","26","85.71"
"Vietnam","2020-03-16","57","119.23"
"Vietnam","2020-03-23","75","31.58"
"Vietnam","2020-03-30","53","-29.33"
"Vietnam","2020-04-06","21","-60.38"
"Vietnam","2020-04-13","6","-71.43"
"Vietnam","2020-04-20","2","-66.67"
"Vietnam","2020-04-27","1","-50.00"
"Vietnam","2020-05-04","17","1600.00"
"Vietnam","2020-05-11","32","88.24"
"Vietnam","2020-05-18","5","-84.38"
"Vietnam","2020-05-25","3","-40.00"
"Vietnam","2020-06-01","3","0.00"
"Vietnam","2020-06-08","3","0.00"
"Vietnam","2020-06-15","15","400.00"
"Vietnam","2020-06-22","6","-60.00"
"Vietnam","2020-06-29","0","-100.00"
"Vietnam","2020-07-06","17",NULL
"Vietnam","2020-07-13","11","-35.29"
"Vietnam","2020-07-20","37","236.36"
"Vietnam","2020-07-27","11","-70.27"
"West Bank and Gaza","2020-01-20","0",NULL
"West Bank and Gaza","2020-01-27","0",NULL
"West Bank and Gaza","2020-02-03","0",NULL
"West Bank and Gaza","2020-02-10","0",NULL
"West Bank and Gaza","2020-02-17","0",NULL
"West Bank and Gaza","2020-02-24","0",NULL
"West Bank and Gaza","2020-03-02","16",NULL
"West Bank and Gaza","2020-03-09","22","37.50"
"West Bank and Gaza","2020-03-16","14","-36.36"
"West Bank and Gaza","2020-03-23","57","307.14"
"West Bank and Gaza","2020-03-30","128","124.56"
"West Bank and Gaza","2020-04-06","34","-73.44"
"West Bank and Gaza","2020-04-13","48","41.18"
"West Bank and Gaza","2020-04-20","23","-52.08"
"West Bank and Gaza","2020-04-27","11","-52.17"
"West Bank and Gaza","2020-05-04","22","100.00"
"West Bank and Gaza","2020-05-11","6","-72.73"
"West Bank and Gaza","2020-05-18","42","600.00"
"West Bank and Gaza","2020-05-25","25","-40.48"
"West Bank and Gaza","2020-06-01","24","-4.00"
"West Bank and Gaza","2020-06-08","20","-16.67"
"West Bank and Gaza","2020-06-15","341","1605.00"
"West Bank and Gaza","2020-06-22","1157","239.30"
"West Bank and Gaza","2020-06-29","2287","97.67"
"West Bank and Gaza","2020-07-06","1953","-14.60"
"West Bank and Gaza","2020-07-13","2319","18.74"
"West Bank and Gaza","2020-07-20","1920","-17.21"
"West Bank and Gaza","2020-07-27","152","-92.08"
"Western Sahara","2020-01-20","0",NULL
"Western Sahara","2020-01-27","0",NULL
"Western Sahara","2020-02-03","0",NULL
"Western Sahara","2020-02-10","0",NULL
"Western Sahara","2020-02-17","0",NULL
"Western Sahara","2020-02-24","0",NULL
"Western Sahara","2020-03-02","0",NULL
"Western Sahara","2020-03-09","0",NULL
"Western Sahara","2020-03-16","0",NULL
"Western Sahara","2020-03-23","0",NULL
"Western Sahara","2020-03-30","4",NULL
"Western Sahara","2020-04-06","2","-50.00"
"Western Sahara","2020-04-13","0","-100.00"
"Western Sahara","2020-04-20","0",NULL
"Western Sahara","2020-04-27","0",NULL
"Western Sahara","2020-05-04","0",NULL
"Western Sahara","2020-05-11","0",NULL
"Western Sahara","2020-05-18","3",NULL
"Western Sahara","2020-05-25","0","-100.00"
"Western Sahara","2020-06-01","0",NULL
"Western Sahara","2020-06-08","0",NULL
"Western Sahara","2020-06-15","0",NULL
"Western Sahara","2020-06-22","1",NULL
"Western Sahara","2020-06-29","0","-100.00"
"Western Sahara","2020-07-06","0",NULL
"Western Sahara","2020-07-13","0",NULL
"Western Sahara","2020-07-20","0",NULL
"Western Sahara","2020-07-27","0",NULL
"Yemen","2020-01-20","0",NULL
"Yemen","2020-01-27","0",NULL
"Yemen","2020-02-03","0",NULL
"Yemen","2020-02-10","0",NULL
"Yemen","2020-02-17","0",NULL
"Yemen","2020-02-24","0",NULL
"Yemen","2020-03-02","0",NULL
"Yemen","2020-03-09","0",NULL
"Yemen","2020-03-16","0",NULL
"Yemen","2020-03-23","0",NULL
"Yemen","2020-03-30","0",NULL
"Yemen","2020-04-06","1",NULL
"Yemen","2020-04-13","0","-100.00"
"Yemen","2020-04-20","0",NULL
"Yemen","2020-04-27","9",NULL
"Yemen","2020-05-04","41","355.56"
"Yemen","2020-05-11","77","87.80"
