"country_region","semana","mortes_semana","crescimento_pct_wow"
"Tanzania","2020-07-06","0",NULL
"Tanzania","2020-07-13","0",NULL
"Tanzania","2020-07-20","0",NULL
"Tanzania","2020-07-27","0",NULL
"Thailand","2020-01-20","0",NULL
"Thailand","2020-01-27","0",NULL
"Thailand","2020-02-03","0",NULL
"Thailand","2020-02-10","0",NULL
"Thailand","2020-02-17","0",NULL
"Thailand","2020-02-24","1",NULL
"Thailand","2020-03-02","0","-100.00"
"Thailand","2020-03-09","0",NULL
"Thailand","2020-03-16","0",NULL
"Thailand","2020-03-23","6",NULL
"Thailand","2020-03-30","16","166.67"
"Thailand","2020-04-06","15","-6.25"
"Thailand","2020-04-13","9","-40.00"
"Thailand","2020-04-20","4","-55.56"
"Thailand","2020-04-27","3","-25.00"
"Thailand","2020-05-04","2","-33.33"
"Thailand","2020-05-11","0","-100.00"
"Thailand","2020-05-18","0",NULL
"Thailand","2020-05-25","1",NULL
"Thailand","2020-06-01","1","0.00"
"Thailand","2020-06-08","0","-100.00"
"Thailand","2020-06-15","0",NULL
"Thailand","2020-06-22","0",NULL
"Thailand","2020-06-29","0",NULL
"Thailand","2020-07-06","0",NULL
"Thailand","2020-07-13","0",NULL
"Thailand","2020-07-20","0",NULL
"Thailand","2020-07-27","0",NULL
"Timor-Leste","2020-01-20","0",NULL
"Timor-Leste","2020-01-27","0",NULL
"Timor-Leste","2020-02-03","0",NULL
"Timor-Leste","2020-02-10","0",NULL
"Timor-Leste","2020-02-17","0",NULL
"Timor-Leste","2020-02-24","0",NULL
"Timor-Leste","2020-03-02","0",NULL
"Timor-Leste","2020-03-09","0",NULL
"Timor-Leste","2020-03-16","0",NULL
"Timor-Leste","2020-03-23","0",NULL
"Timor-Leste","2020-03-30","0",NULL
"Timor-Leste","2020-04-06","0",NULL
"Timor-Leste","2020-04-13","0",NULL
"Timor-Leste","2020-04-20","0",NULL
"Timor-Leste","2020-04-27","0",NULL
"Timor-Leste","2020-05-04","0",NULL
"Timor-Leste","2020-05-11","0",NULL
"Timor-Leste","2020-05-18","0",NULL
"Timor-Leste","2020-05-25","0",NULL
"Timor-Leste","2020-06-01","0",NULL
"Timor-Leste","2020-06-08","0",NULL
"Timor-Leste","2020-06-15","0",NULL
"Timor-Leste","2020-06-22","0",NULL
"Timor-Leste","2020-06-29","0",NULL
"Timor-Leste","2020-07-06","0",NULL
"Timor-Leste","2020-07-13","0",NULL
"Timor-Leste","2020-07-20","0",NULL
"Timor-Leste","2020-07-27","0",NULL
"Togo","2020-01-20","0",NULL
"Togo","2020-01-27","0",NULL
"Togo","2020-02-03","0",NULL
"Togo","2020-02-10","0",NULL
"Togo","2020-02-17","0",NULL
"Togo","2020-02-24","0",NULL
"Togo","2020-03-02","0",NULL
"Togo","2020-03-09","0",NULL
"Togo","2020-03-16","0",NULL
"Togo","2020-03-23","1",NULL
"Togo","2020-03-30","2","100.00"
"Togo","2020-04-06","0","-100.00"
"Togo","2020-04-13","2",NULL
"Togo","2020-04-20","1","-50.00"
"Togo","2020-04-27","3","200.00"
"Togo","2020-05-04","2","-33.33"
"Togo","2020-05-11","0","-100.00"
"Togo","2020-05-18","1",NULL
"Togo","2020-05-25","1","0.00"
"Togo","2020-06-01","0","-100.00"
"Togo","2020-06-08","0",NULL
"Togo","2020-06-15","0",NULL
"Togo","2020-06-22","1",NULL
"Togo","2020-06-29","1","0.00"
"Togo","2020-07-06","0","-100.00"
"Togo","2020-07-13","0",NULL
"Togo","2020-07-20","3",NULL
"Togo","2020-07-27","0","-100.00"
"Trinidad and Tobago","2020-01-20","0",NULL
"Trinidad and Tobago","2020-01-27","0",NULL
"Trinidad and Tobago","2020-02-03","0",NULL
"Trinidad and Tobago","2020-02-10","0",NULL
"Trinidad and Tobago","2020-02-17","0",NULL
"Trinidad and Tobago","2020-02-24","0",NULL
"Trinidad and Tobago","2020-03-02","0",NULL
"Trinidad and Tobago","2020-03-09","0",NULL
"Trinidad and Tobago","2020-03-16","0",NULL
"Trinidad and Tobago","2020-03-23","3",NULL
"Trinidad and Tobago","2020-03-30","4","33.33"
"Trinidad and Tobago","2020-04-06","1","-75.00"
"Trinidad and Tobago","2020-04-13","0","-100.00"
"Trinidad and Tobago","2020-04-20","0",NULL
"Trinidad and Tobago","2020-04-27","0",NULL
"Trinidad and Tobago","2020-05-04","0",NULL
"Trinidad and Tobago","2020-05-11","0",NULL
"Trinidad and Tobago","2020-05-18","0",NULL
"Trinidad and Tobago","2020-05-25","0",NULL
"Trinidad and Tobago","2020-06-01","0",NULL
"Trinidad and Tobago","2020-06-08","0",NULL
"Trinidad and Tobago","2020-06-15","0",NULL
"Trinidad and Tobago","2020-06-22","0",NULL
"Trinidad and Tobago","2020-06-29","0",NULL
"Trinidad and Tobago","2020-07-06","0",NULL
"Trinidad and Tobago","2020-07-13","0",NULL
"Trinidad and Tobago","2020-07-20","0",NULL
"Trinidad and Tobago","2020-07-27","0",NULL
"Tunisia","2020-01-20","0",NULL
"Tunisia","2020-01-27","0",NULL
"Tunisia","2020-02-03","0",NULL
"Tunisia","2020-02-10","0",NULL
"Tunisia","2020-02-17","0",NULL
"Tunisia","2020-02-24","0",NULL
"Tunisia","2020-03-02","0",NULL
"Tunisia","2020-03-09","0",NULL
"Tunisia","2020-03-16","3",NULL
"Tunisia","2020-03-23","5","66.67"
"Tunisia","2020-03-30","14","180.00"
"Tunisia","2020-04-06","9","-35.71"
"Tunisia","2020-04-13","7","-22.22"
"Tunisia","2020-04-20","0","-100.00"
"Tunisia","2020-04-27","4",NULL
"Tunisia","2020-05-04","3","-25.00"
"Tunisia","2020-05-11","0","-100.00"
"Tunisia","2020-05-18","3",NULL
"Tunisia","2020-05-25","0","-100.00"
"Tunisia","2020-06-01","1",NULL
"Tunisia","2020-06-08","0","-100.00"
"Tunisia","2020-06-15","1",NULL
"Tunisia","2020-06-22","0","-100.00"
"Tunisia","2020-06-29","0",NULL
"Tunisia","2020-07-06","0",NULL
"Tunisia","2020-07-13","0",NULL
"Tunisia","2020-07-20","0",NULL
"Tunisia","2020-07-27","0",NULL
"Turkey","2020-01-20","0",NULL
"Turkey","2020-01-27","0",NULL
"Turkey","2020-02-03","0",NULL
"Turkey","2020-02-10","0",NULL
"Turkey","2020-02-17","0",NULL
"Turkey","2020-02-24","0",NULL
"Turkey","2020-03-02","0",NULL
"Turkey","2020-03-09","0",NULL
"Turkey","2020-03-16","30",NULL
"Turkey","2020-03-23","101","236.67"
"Turkey","2020-03-30","443","338.61"
"Turkey","2020-04-06","624","40.86"
"Turkey","2020-04-13","819","31.25"
"Turkey","2020-04-20","788","-3.79"
"Turkey","2020-04-27","592","-24.87"
"Turkey","2020-05-04","389","-34.29"
"Turkey","2020-05-11","354","-9.00"
"Turkey","2020-05-18","200","-43.50"
"Turkey","2020-05-25","200","0.00"
"Turkey","2020-06-01","152","-24.00"
"Turkey","2020-06-08","115","-24.34"
"Turkey","2020-06-15","143","24.35"
"Turkey","2020-06-22","147","2.80"
"Turkey","2020-06-29","128","-12.93"
"Turkey","2020-07-06","138","7.81"
"Turkey","2020-07-13","128","-7.25"
"Turkey","2020-07-20","122","-4.69"
"Turkey","2020-07-27","17","-86.07"
"Uganda","2020-01-20","0",NULL
"Uganda","2020-01-27","0",NULL
"Uganda","2020-02-03","0",NULL
"Uganda","2020-02-10","0",NULL
"Uganda","2020-02-17","0",NULL
"Uganda","2020-02-24","0",NULL
"Uganda","2020-03-02","0",NULL
"Uganda","2020-03-09","0",NULL
"Uganda","2020-03-16","0",NULL
"Uganda","2020-03-23","0",NULL
"Uganda","2020-03-30","0",NULL
"Uganda","2020-04-06","0",NULL
"Uganda","2020-04-13","0",NULL
"Uganda","2020-04-20","0",NULL
"Uganda","2020-04-27","0",NULL
"Uganda","2020-05-04","0",NULL
"Uganda","2020-05-11","0",NULL
"Uganda","2020-05-18","0",NULL
"Uganda","2020-05-25","0",NULL
"Uganda","2020-06-01","0",NULL
"Uganda","2020-06-08","0",NULL
"Uganda","2020-06-15","0",NULL
"Uganda","2020-06-22","0",NULL
"Uganda","2020-06-29","0",NULL
"Uganda","2020-07-06","0",NULL
"Uganda","2020-07-13","0",NULL
"Uganda","2020-07-20","2",NULL
"Uganda","2020-07-27","0","-100.00"
"Ukraine","2020-01-20","0",NULL
"Ukraine","2020-01-27","0",NULL
"Ukraine","2020-02-03","0",NULL
"Ukraine","2020-02-10","0",NULL
"Ukraine","2020-02-17","0",NULL
"Ukraine","2020-02-24","0",NULL
"Ukraine","2020-03-02","0",NULL
"Ukraine","2020-03-09","1",NULL
"Ukraine","2020-03-16","2","100.00"
"Ukraine","2020-03-23","7","250.00"
"Ukraine","2020-03-30","27","285.71"
"Ukraine","2020-04-06","46","70.37"
"Ukraine","2020-04-13","58","26.09"
"Ukraine","2020-04-20","68","17.24"
"Ukraine","2020-04-27","79","16.18"
"Ukraine","2020-05-04","103","30.38"
"Ukraine","2020-05-11","123","19.42"
"Ukraine","2020-05-18","103","-16.26"
"Ukraine","2020-05-25","91","-11.65"
"Ukraine","2020-06-01","88","-3.30"
"Ukraine","2020-06-08","103","17.05"
"Ukraine","2020-06-15","113","9.71"
"Ukraine","2020-06-22","130","15.04"
"Ukraine","2020-06-29","123","-5.38"
"Ukraine","2020-07-06","135","9.76"
"Ukraine","2020-07-13","104","-22.96"
"Ukraine","2020-07-20","121","16.35"
"Ukraine","2020-07-27","11","-90.91"
"United Arab Emirates","2020-01-20","0",NULL
"United Arab Emirates","2020-01-27","0",NULL
"United Arab Emirates","2020-02-03","0",NULL
"United Arab Emirates","2020-02-10","0",NULL
"United Arab Emirates","2020-02-17","0",NULL
"United Arab Emirates","2020-02-24","0",NULL
"United Arab Emirates","2020-03-02","0",NULL
"United Arab Emirates","2020-03-09","0",NULL
"United Arab Emirates","2020-03-16","2",NULL
"United Arab Emirates","2020-03-23","1","-50.00"
"United Arab Emirates","2020-03-30","7","600.00"
"United Arab Emirates","2020-04-06","12","71.43"
"United Arab Emirates","2020-04-13","19","58.33"
"United Arab Emirates","2020-04-20","35","84.21"
"United Arab Emirates","2020-04-27","50","42.86"
"United Arab Emirates","2020-05-04","72","44.00"
"United Arab Emirates","2020-05-11","22","-69.44"
"United Arab Emirates","2020-05-18","25","13.64"
"United Arab Emirates","2020-05-25","19","-24.00"
"United Arab Emirates","2020-06-01","12","-36.84"
"United Arab Emirates","2020-06-08","13","8.33"
"United Arab Emirates","2020-06-15","13","0.00"
"United Arab Emirates","2020-06-22","11","-15.38"
"United Arab Emirates","2020-06-29","10","-9.09"
"United Arab Emirates","2020-07-06","10","0.00"
"United Arab Emirates","2020-07-13","6","-40.00"
"United Arab Emirates","2020-07-20","5","-16.67"
"United Arab Emirates","2020-07-27","1","-80.00"
"United Kingdom","2020-01-20","0",NULL
"United Kingdom","2020-01-27","0",NULL
"United Kingdom","2020-02-03","0",NULL
"United Kingdom","2020-02-10","0",NULL
"United Kingdom","2020-02-17","0",NULL
"United Kingdom","2020-02-24","0",NULL
"United Kingdom","2020-03-02","2",NULL
"United Kingdom","2020-03-09","41","1950.00"
"United Kingdom","2020-03-16","243","492.68"
"United Kingdom","2020-03-23","1387","470.78"
"United Kingdom","2020-03-30","4202","202.96"
"United Kingdom","2020-04-06","6436","53.17"
"United Kingdom","2020-04-13","6229","-3.22"
"United Kingdom","2020-04-20","5592","-10.23"
"United Kingdom","2020-04-27","4406","-21.21"
"United Kingdom","2020-05-04","3416","-22.47"
"United Kingdom","2020-05-11","2804","-17.92"
"United Kingdom","2020-05-18","2499","-10.88"
"United Kingdom","2020-05-25","1835","-26.57"
"United Kingdom","2020-06-01","1622","-11.61"
"United Kingdom","2020-06-08","1171","-27.81"
"United Kingdom","2020-06-15","941","-19.64"
"United Kingdom","2020-06-22","808","-14.13"
"United Kingdom","2020-06-29","671","-16.96"
"United Kingdom","2020-07-06","599","-10.73"
"United Kingdom","2020-07-13","481","-19.70"
"United Kingdom","2020-07-20","452","-6.03"
"United Kingdom","2020-07-27","7","-98.45"
"Uruguay","2020-01-20","0",NULL
"Uruguay","2020-01-27","0",NULL
"Uruguay","2020-02-03","0",NULL
"Uruguay","2020-02-10","0",NULL
"Uruguay","2020-02-17","0",NULL
"Uruguay","2020-02-24","0",NULL
"Uruguay","2020-03-02","0",NULL
"Uruguay","2020-03-09","0",NULL
"Uruguay","2020-03-16","0",NULL
"Uruguay","2020-03-23","1",NULL
"Uruguay","2020-03-30","5","400.00"
"Uruguay","2020-04-06","1","-80.00"
"Uruguay","2020-04-13","3","200.00"
"Uruguay","2020-04-20","5","66.67"
"Uruguay","2020-04-27","2","-60.00"
"Uruguay","2020-05-04","2","0.00"
"Uruguay","2020-05-11","1","-50.00"
"Uruguay","2020-05-18","2","100.00"
"Uruguay","2020-05-25","0","-100.00"
"Uruguay","2020-06-01","1",NULL
"Uruguay","2020-06-08","0","-100.00"
"Uruguay","2020-06-15","2",NULL
"Uruguay","2020-06-22","2","0.00"
"Uruguay","2020-06-29","1","-50.00"
"Uruguay","2020-07-06","3","200.00"
"Uruguay","2020-07-13","2","-33.33"
"Uruguay","2020-07-20","1","-50.00"
"Uruguay","2020-07-27","1","0.00"
"US","2020-01-20","0",NULL
"US","2020-01-27","0",NULL
"US","2020-02-03","0",NULL
"US","2020-02-10","0",NULL
"US","2020-02-17","0",NULL
"US","2020-02-24","1",NULL
"US","2020-03-02","20","1900.00"
"US","2020-03-09","49","145.00"
"US","2020-03-16","531","983.67"
"US","2020-03-23","2960","457.44"
"US","2020-03-30","8909","200.98"
"US","2020-04-06","14078","58.02"
"US","2020-04-13","15123","7.42"
"US","2020-04-20","14139","-6.51"
"US","2020-04-27","12967","-8.29"
"US","2020-05-04","12078","-6.86"
"US","2020-05-11","9789","-18.95"
"US","2020-05-18","8110","-17.15"
"US","2020-05-25","6610","-18.50"
"US","2020-06-01","5905","-10.67"
"US","2020-06-08","5113","-13.41"
"US","2020-06-15","4222","-17.43"
"US","2020-06-22","5757","36.36"
"US","2020-06-29","3599","-37.48"
"US","2020-07-06","5245","45.73"
"US","2020-07-13","5329","1.60"
"US","2020-07-20","6401","20.12"
"US","2020-07-27","1076","-83.19"
"Uzbekistan","2020-01-20","0",NULL
"Uzbekistan","2020-01-27","0",NULL
"Uzbekistan","2020-02-03","0",NULL
"Uzbekistan","2020-02-10","0",NULL
"Uzbekistan","2020-02-17","0",NULL
"Uzbekistan","2020-02-24","0",NULL
"Uzbekistan","2020-03-02","0",NULL
"Uzbekistan","2020-03-09","0",NULL
"Uzbekistan","2020-03-16","0",NULL
"Uzbekistan","2020-03-23","2",NULL
"Uzbekistan","2020-03-30","0","-100.00"
"Uzbekistan","2020-04-06","2",NULL
"Uzbekistan","2020-04-13","1","-50.00"
"Uzbekistan","2020-04-20","3","200.00"
"Uzbekistan","2020-04-27","2","-33.33"
"Uzbekistan","2020-05-04","0","-100.00"
"Uzbekistan","2020-05-11","2",NULL
"Uzbekistan","2020-05-18","1","-50.00"
"Uzbekistan","2020-05-25","2","100.00"
"Uzbekistan","2020-06-01","2","0.00"
"Uzbekistan","2020-06-08","2","0.00"
"Uzbekistan","2020-06-15","0","-100.00"
"Uzbekistan","2020-06-22","3",NULL
"Uzbekistan","2020-06-29","12","300.00"
"Uzbekistan","2020-07-06","26","116.67"
"Uzbekistan","2020-07-13","27","3.85"
"Uzbekistan","2020-07-20","29","7.41"
"Uzbekistan","2020-07-27","5","-82.76"
"Venezuela","2020-01-20","0",NULL
"Venezuela","2020-01-27","0",NULL
"Venezuela","2020-02-03","0",NULL
"Venezuela","2020-02-10","0",NULL
"Venezuela","2020-02-17","0",NULL
"Venezuela","2020-02-24","0",NULL
"Venezuela","2020-03-02","0",NULL
"Venezuela","2020-03-09","0",NULL
"Venezuela","2020-03-16","0",NULL
"Venezuela","2020-03-23","2",NULL
"Venezuela","2020-03-30","5","150.00"
"Venezuela","2020-04-06","2","-60.00"
"Venezuela","2020-04-13","0","-100.00"
"Venezuela","2020-04-20","1",NULL
"Venezuela","2020-04-27","0","-100.00"
"Venezuela","2020-05-04","0",NULL
"Venezuela","2020-05-11","0",NULL
"Venezuela","2020-05-18","0",NULL
"Venezuela","2020-05-25","4",NULL
"Venezuela","2020-06-01","8","100.00"
"Venezuela","2020-06-08","3","-62.50"
"Venezuela","2020-06-15","8","166.67"
"Venezuela","2020-06-22","11","37.50"
"Venezuela","2020-06-29","21","90.91"
"Venezuela","2020-07-06","24","14.29"
"Venezuela","2020-07-13","23","-4.17"
"Venezuela","2020-07-20","30","30.43"
"Venezuela","2020-07-27","4","-86.67"
"Vietnam","2020-01-20","0",NULL
"Vietnam","2020-01-27","0",NULL
"Vietnam","2020-02-03","0",NULL
"Vietnam","2020-02-10","0",NULL
"Vietnam","2020-02-17","0",NULL
"Vietnam","2020-02-24","0",NULL
"Vietnam","2020-03-02","0",NULL
"Vietnam","2020-03-09","0",NULL
"Vietnam","2020-03-16","0",NULL
"Vietnam","2020-03-23","0",NULL
"Vietnam","2020-03-30","0",NULL
"Vietnam","2020-04-06","0",NULL
"Vietnam","2020-04-13","0",NULL
"Vietnam","2020-04-20","0",NULL
"Vietnam","2020-04-27","0",NULL
"Vietnam","2020-05-04","0",NULL
"Vietnam","2020-05-11","0",NULL
"Vietnam","2020-05-18","0",NULL
"Vietnam","2020-05-25","0",NULL
"Vietnam","2020-06-01","0",NULL
"Vietnam","2020-06-08","0",NULL
"Vietnam","2020-06-15","0",NULL
"Vietnam","2020-06-22","0",NULL
"Vietnam","2020-06-29","0",NULL
"Vietnam","2020-07-06","0",NULL
"Vietnam","2020-07-13","0",NULL
"Vietnam","2020-07-20","0",NULL
"Vietnam","2020-07-27","0",NULL
"West Bank and Gaza","2020-01-20","0",NULL
"West Bank and Gaza","2020-01-27","0",NULL
"West Bank and Gaza","2020-02-03","0",NULL
"West Bank and Gaza","2020-02-10","0",NULL
"West Bank and Gaza","2020-02-17","0",NULL
"West Bank and Gaza","2020-02-24","0",NULL
"West Bank and Gaza","2020-03-02","0",NULL
"West Bank and Gaza","2020-03-09","0",NULL
"West Bank and Gaza","2020-03-16","0",NULL
"West Bank and Gaza","2020-03-23","1",NULL
"West Bank and Gaza","2020-03-30","0","-100.00"
"West Bank and Gaza","2020-04-06","1",NULL
"West Bank and Gaza","2020-04-13","0","-100.00"
"West Bank and Gaza","2020-04-20","0",NULL
"West Bank and Gaza","2020-04-27","0",NULL
"West Bank and Gaza","2020-05-04","0",NULL
"West Bank and Gaza","2020-05-11","0",NULL
"West Bank and Gaza","2020-05-18","1",NULL
"West Bank and Gaza","2020-05-25","0","-100.00"
"West Bank and Gaza","2020-06-01","0",NULL
"West Bank and Gaza","2020-06-08","0",NULL
"West Bank and Gaza","2020-06-15","0",NULL
"West Bank and Gaza","2020-06-22","1",NULL
"West Bank and Gaza","2020-06-29","12","1100.00"
"West Bank and Gaza","2020-07-06","20","66.67"
"West Bank and Gaza","2020-07-13","26","30.00"
"West Bank and Gaza","2020-07-20","14","-46.15"
"West Bank and Gaza","2020-07-27","2","-85.71"
"Western Sahara","2020-01-20","0",NULL
"Western Sahara","2020-01-27","0",NULL
"Western Sahara","2020-02-03","0",NULL
"Western Sahara","2020-02-10","0",NULL
"Western Sahara","2020-02-17","0",NULL
"Western Sahara","2020-02-24","0",NULL
"Western Sahara","2020-03-02","0",NULL
"Western Sahara","2020-03-09","0",NULL
"Western Sahara","2020-03-16","0",NULL
"Western Sahara","2020-03-23","0",NULL
"Western Sahara","2020-03-30","0",NULL
"Western Sahara","2020-04-06","0",NULL
"Western Sahara","2020-04-13","0",NULL
"Western Sahara","2020-04-20","0",NULL
"Western Sahara","2020-04-27","0",NULL
"Western Sahara","2020-05-04","0",NULL
"Western Sahara","2020-05-11","0",NULL
"Western Sahara","2020-05-18","0",NULL
"Western Sahara","2020-05-25","1",NULL
"Western Sahara","2020-06-01","0","-100.00"
"Western Sahara","2020-06-08","0",NULL
"Western Sahara","2020-06-15","0",NULL
"Western Sahara","2020-06-22","0",NULL
"Western Sahara","2020-06-29","0",NULL
"Western Sahara","2020-07-06","0",NULL
"Western Sahara","2020-07-13","0",NULL
"Western Sahara","2020-07-20","0",NULL
"Western Sahara","2020-07-27","0",NULL
"Yemen","2020-01-20","0",NULL
"Yemen","2020-01-27","0",NULL
"Yemen","2020-02-03","0",NULL
"Yemen","2020-02-10","0",NULL
"Yemen","2020-02-17","0",NULL
"Yemen","2020-02-24","0",NULL
"Yemen","2020-03-02","0",NULL
"Yemen","2020-03-09","0",NULL
"Yemen","2020-03-16","0",NULL
"Yemen","2020-03-23","0",NULL
"Yemen","2020-03-30","0",NULL
"Yemen","2020-04-06","0",NULL
"Yemen","2020-04-13","0",NULL
"Yemen","2020-04-20","0",NULL
"Yemen","2020-04-27","2",NULL
"Yemen","2020-05-04","6","200.00"
"Yemen","2020-05-11","12","100.00"
"Yemen","2020-05-18","22","83.33"
"Yemen","2020-05-25","38","72.73"
"Yemen","2020-06-01","32","-15.79"
"Yemen","2020-06-08","52","62.50"
"Yemen","2020-06-15","92","76.92"
"Yemen","2020-06-22","46","-50.00"
"Yemen","2020-06-29","36","-21.74"
"Yemen","2020-07-06","79","119.44"
"Yemen","2020-07-13","28","-64.56"
"Yemen","2020-07-20","34","21.43"
"Yemen","2020-07-27","4","-88.24"
"Zambia","2020-01-20","0",NULL
"Zambia","2020-01-27","0",NULL
"Zambia","2020-02-03","0",NULL
"Zambia","2020-02-10","0",NULL
"Zambia","2020-02-17","0",NULL
"Zambia","2020-02-24","0",NULL
"Zambia","2020-03-02","0",NULL
